dataset,model,explainer,n_instances,n_successful,success_rate,mean_time_s,total_time_s,validity,validity_soft,proximity_dtw,sparsity,plausibility_lof,plausibility_if,plausibility_dtw_lof,diversity_dpp,diversity_dpp_dtw,contiguity,controllability,mean_n_segments,mean_avg_segment_len,composition,mean_conf_orig,mean_conf_cf,mean_conf_delta,robustness_lipschitz,robustness_lipschitz_dtw,efficiency_time_s,validity_q1,validity_soft_q1,proximity_dtw_q1,sparsity_q1,plausibility_lof_q1,plausibility_if_q1,plausibility_dtw_lof_q1,diversity_dpp_q1,diversity_dpp_dtw_q1,contiguity_q1,controllability_q1,mean_n_segments_q1,mean_avg_segment_len_q1,composition_q1,mean_conf_orig_q1,mean_conf_cf_q1,mean_conf_delta_q1,robustness_lipschitz_q1,robustness_lipschitz_dtw_q1,efficiency_time_s_q1,validity_q2,validity_soft_q2,proximity_dtw_q2,sparsity_q2,plausibility_lof_q2,plausibility_if_q2,plausibility_dtw_lof_q2,diversity_dpp_q2,diversity_dpp_dtw_q2,contiguity_q2,controllability_q2,mean_n_segments_q2,mean_avg_segment_len_q2,composition_q2,mean_conf_orig_q2,mean_conf_cf_q2,mean_conf_delta_q2,robustness_lipschitz_q2,robustness_lipschitz_dtw_q2,efficiency_time_s_q2,validity_q3,validity_soft_q3,proximity_dtw_q3,sparsity_q3,plausibility_lof_q3,plausibility_if_q3,plausibility_dtw_lof_q3,diversity_dpp_q3,diversity_dpp_dtw_q3,contiguity_q3,controllability_q3,mean_n_segments_q3,mean_avg_segment_len_q3,composition_q3,mean_conf_orig_q3,mean_conf_cf_q3,mean_conf_delta_q3,robustness_lipschitz_q3,robustness_lipschitz_dtw_q3,efficiency_time_s_q3,validity_q4,validity_soft_q4,proximity_dtw_q4,sparsity_q4,plausibility_lof_q4,plausibility_if_q4,plausibility_dtw_lof_q4,diversity_dpp_q4,diversity_dpp_dtw_q4,contiguity_q4,controllability_q4,mean_n_segments_q4,mean_avg_segment_len_q4,composition_q4,mean_conf_orig_q4,mean_conf_cf_q4,mean_conf_delta_q4,robustness_lipschitz_q4,robustness_lipschitz_dtw_q4,efficiency_time_s_q4,seed
ECG200,tsf,glacier_uniform,12,6,0.5,23.91658586799167,286.99903041590005,0.0,0.0,0.9840990115349375,0.1440972222222222,1.0,0.8333333333333334,0.8333333333333334,0.0005129434961589099,0.0005101165678834357,0.9392361111111112,0.0,5.833333333333333,1.9758852258852257,0.33872318158032444,0.8308333333333334,0.8225000000000001,-0.008333333333333323,1.0002442044522544,1.0006831512379353,23.966666367991518,0.0,0.0,0.9795201800639957,0.16666666666666666,1.0,0.5,0.5,0.0002873821663294054,0.0002873821663294054,0.921875,0.0,7.5,1.6538461538461537,0.2205128205128205,0.72,0.7050000000000001,-0.014999999999999958,0.9997961104522696,1.0002639179157402,24.20273058343446,0.0,0.0,0.9913511095697651,0.08333333333333333,1.0,1.0,1.0,0.00034782352305347215,0.00034210439541219255,0.9479166666666667,0.0,5.0,1.5238095238095237,0.30476190476190473,0.8574999999999999,0.8574999999999999,0.0,0.9996856124800814,1.0006635066090288,23.755347812490072,0.0,0.0,0.9814257449710515,0.18229166666666666,1.0,1.0,1.0,0.0013501742430530477,0.0013501742430530477,0.9479166666666666,0.0,5.0,2.75,0.55,0.915,0.905,-0.010000000000000009,1.000006598539312,1.0000010250277598,23.94192070805002,,,,,,,,,,,,,,,,,,,,,42
ECG200,tsf,cels,12,12,1.0,22.76302740633643,273.15632887603715,0.16666666666666666,0.12791666666666668,0.4087748841815552,0.31510416666666663,1.0,0.8333333333333334,0.9166666666666666,0.8637998961991068,0.7556082279415058,0.8168402777777777,0.0,17.583333333333332,1.9040702989978353,0.10828835823684373,0.8595833333333333,0.7391666666666666,-0.12041666666666669,1.6822740046303302,1.5665425184220423,22.76302740633643,0.0,0.01833333333333335,0.3829757790669394,0.20486111111111108,1.0,0.6666666666666666,0.6666666666666666,0.8303188194884158,0.7455678344972766,0.8090277777777778,0.0,18.333333333333332,1.0493827160493827,0.05723905723905724,0.6516666666666667,0.62,-0.031666666666666655,1.098334696954191,1.1384679955297279,20.607793458698627,0.0,0.0,0.47044895084913135,0.15625,1.0,0.6666666666666666,1.0,0.854149413843007,0.7213417550087743,0.8472222222222222,0.0,14.666666666666666,1.0144927536231885,0.0691699604743083,0.8533333333333332,0.7383333333333333,-0.11499999999999999,1.0138798261998467,1.342171288497006,23.343779528009083,0.3333333333333333,0.28833333333333333,0.435419172377249,0.4444444444444445,1.0,1.0,1.0,0.8362099540079165,0.7237071343781102,0.8020833333333334,0.0,19.0,2.8133903133903133,0.14807317438896386,0.9383333333333334,0.8016666666666666,-0.13666666666666671,1.4283278509468424,1.3255702362060944,23.432021902680088,0.3333333333333333,0.205,0.3462556344329008,0.4548611111111111,1.0,1.0,1.0,0.9387685429338669,0.8375208433606851,0.8090277777777777,0.0,18.333333333333332,2.739015412928456,0.14940084070518853,0.9950000000000001,0.7966666666666667,-0.19833333333333333,1.4433165285172,1.6113396243933922,23.668514735957917,42
Lightning7,tsf,ng_blend_dtw,12,12,1.0,11.64545465276266,139.74545583315194,0.75,0.1695833333333333,0.2549085508405183,0.9997387669801463,1.0,0.8333333333333334,1.0,0.9622812426499614,0.8266744990038709,0.9966039707419018,0.0,1.0833333333333333,305.6666666666667,282.1538461538462,0.7245833333333332,0.42083333333333334,-0.30374999999999996,1.1499062402585472,1.2748064578758411,11.64545465276266,1.0,0.13999999999999999,0.2945602497439424,0.9989550679205852,1.0,0.6666666666666666,1.0,0.9522038896136134,0.7054690691156201,0.9958202716823407,0.0,1.3333333333333333,265.6666666666667,199.25000000000003,0.5233333333333333,0.43333333333333335,-0.08999999999999998,0.9064979161677087,1.1357728546308294,4.8708498886941625,1.0,0.21333333333333335,0.2264721339248463,1.0,1.0,1.0,1.0,0.9652414505663034,0.8203845125314455,0.9968652037617555,0.0,1.0,319.0,319.0,0.66,0.3833333333333333,-0.27666666666666667,0.6975442340448007,0.8523461764055441,11.33880868065171,0.6666666666666666,0.21833333333333335,0.2636526431008657,1.0,1.0,0.6666666666666666,1.0,0.9702174170052774,0.8993649988325477,0.9968652037617555,0.0,1.0,319.0,319.0,0.805,0.4683333333333333,-0.3366666666666666,0.9769561754991669,0.8655558589251244,13.670376555334466,0.3333333333333333,0.10666666666666667,0.23494917659241896,1.0,1.0,1.0,1.0,0.961552718284803,0.8972361257601833,0.9968652037617555,0.0,1.0,319.0,319.0,0.91,0.3983333333333334,-0.5116666666666666,1.2568391016518639,1.0870668699718529,16.701783486370307,42
Lightning7,tsf,comte_dtw,12,12,1.0,0.6739517881651409,8.08742145798169,1.0,0.8291666666666667,0.14273608808160673,1.0,1.0,0.8333333333333334,1.0,0.9891863643456751,0.9397237668797853,0.9968652037617555,0.0,1.0,319.0,319.0,0.7245833333333332,1.0,0.27541666666666664,1.5680430328778399,1.7415761428888685,0.6739517881651409,1.0,0.6900000000000001,0.15240588044405892,1.0,1.0,0.6666666666666666,1.0,0.9904743832341814,0.9354311981045651,0.9968652037617555,0.0,1.0,319.0,319.0,0.5233333333333333,1.0,0.47666666666666674,1.2390326642474,1.208500549303542,0.6708878607023507,1.0,0.7916666666666666,0.13360731834097408,1.0,1.0,1.0,1.0,0.9907567892422012,0.9535930411203888,0.9968652037617555,0.0,1.0,319.0,319.0,0.66,1.0,0.34,0.6925809882995229,0.5345168983454716,0.6976690832913542,1.0,0.8883333333333333,0.13809812126475185,1.0,1.0,0.6666666666666666,1.0,0.9857613808262439,0.9305840855294248,0.9968652037617555,0.0,1.0,319.0,319.0,0.805,1.0,0.19499999999999998,1.118792295178668,0.9603163052443802,0.6659549030009657,1.0,0.9466666666666667,0.1468330322766421,1.0,1.0,1.0,1.0,0.9897610971929488,0.9394427065091907,0.9968652037617555,0.0,1.0,319.0,319.0,0.91,1.0,0.09000000000000001,1.5680430328778399,1.5993983081605354,0.6612953056658929,42
Lightning7,tsf,sets,12,8,0.6666666666666666,0.6053850176879979,7.264620212255974,0.875,0.295625,0.10087065124472165,0.7801724137931034,0.875,0.75,0.875,0.9863201685297118,0.9356607735900537,0.9960815047021943,0.0,1.25,219.5625,175.65,0.763125,0.45999999999999996,-0.30312500000000003,1.647679080884868,2.0639342860544274,0.6788407139101764,1.0,0.37,0.08771444253444433,0.7147335423197492,1.0,1.0,1.0,0.9957124748249692,0.9763504454600185,0.9937304075235109,0.0,2.0,114.0,57.0,0.615,0.58,-0.03500000000000003,0.0,0.0,0.4630687090102583,1.0,0.3416666666666666,0.08243514226398763,0.761755485893417,1.0,1.0,1.0,,,0.9958202716823407,0.0,1.3333333333333333,202.83333333333334,152.12500000000003,0.66,0.5499999999999999,-0.11000000000000004,0.5868986350581616,0.9640540675088457,0.5221810973792648,0.5,0.15499999999999997,0.13267424613934634,0.799373040752351,1.0,0.5,1.0,0.9864188286571574,0.927442544289411,0.9968652037617555,0.0,1.0,255.0,255.0,0.825,0.37749999999999995,-0.4475,1.5579239858987455,1.3693545401720684,0.7482389794895425,1.0,0.33,0.10329842417633664,0.8213166144200628,0.5,0.5,0.5,0.9768210278473837,0.91262830271621,0.9968652037617555,0.0,1.0,262.0,262.0,0.9299999999999999,0.34750000000000003,-0.5825,0.9110237645253753,1.4127587371944517,0.9523178755771369,42
Lightning7,tsf,tsevo_authentic,12,12,1.0,4.360564569418784,52.32677483302541,0.9166666666666666,0.21625000000000003,0.27186794092397265,0.07549634273772204,1.0,0.75,0.9166666666666666,0.8337106671876061,0.7313284335653697,0.9898119122257055,0.0,3.25,8.225,2.5307692307692307,0.7245833333333332,0.4270833333333333,-0.2975,1.3671176081607197,2.133932481401436,4.360564569418784,1.0,0.10666666666666667,0.5152231852846008,0.03657262277951933,1.0,0.6666666666666666,1.0,0.644031873383481,0.4658629253731507,0.9916405433646812,0.0,2.6666666666666665,4.277777777777778,1.6041666666666667,0.5233333333333333,0.4166666666666667,-0.10666666666666665,1.0116385294634092,1.0022182521206005,4.322597125001873,1.0,0.23166666666666666,0.2886876891631612,0.06269592476489029,1.0,1.0,0.6666666666666666,0.7967357623726213,0.7190087920479895,0.9916405433646812,0.0,2.6666666666666665,11.066666666666668,4.150000000000001,0.66,0.44,-0.22000000000000006,1.213282684253706,1.6239328026902284,4.343577124954511,1.0,0.32,0.13719855145388915,0.05851619644723092,1.0,0.3333333333333333,1.0,0.9799892074325757,0.9332655404574333,0.9905956112852664,0.0,3.0,6.222222222222221,2.074074074074074,0.805,0.42333333333333334,-0.38166666666666665,1.2893568494302625,1.19880067391112,4.350799847355423,0.6666666666666666,0.20666666666666667,0.14636233779423963,0.14420062695924765,1.0,1.0,1.0,0.9607678623107556,0.9150656531222116,0.9853709508881923,0.0,4.666666666666667,11.333333333333334,2.4285714285714284,0.91,0.4283333333333333,-0.48166666666666663,1.4504160316972998,1.5550056706534285,4.42528418036333,42
Lightning7,tsf,glacier_uniform,12,8,0.6666666666666666,31.781027451371006,381.3723294164521,0.0,0.0012500000000000011,0.9674131015873316,0.08032915360501568,1.0,1.0,1.0,0.0046070842923873105,0.0019465879280773253,0.9533699059561129,0.0,14.875,1.7795364357864356,0.11963270156547466,0.684375,0.66125,-0.023125000000000007,1.0001593670374258,0.9998903059200968,31.792881843808573,0.0,0.0050000000000000044,0.9720070881993684,0.10188087774294671,1.0,1.0,1.0,0.003701716496548191,0.001627504141560529,0.932601880877743,0.0,21.5,1.5932539682539684,0.07410483573274272,0.4075,0.4075,0.0,0.9997338350049618,0.9995567713224434,31.930223562580068,0.0,0.0,0.9572000992199795,0.09717868338557993,1.0,1.0,1.0,0.008839296215938524,0.0038597134606337753,0.9498432601880878,0.0,16.0,2.0317460317460316,0.12698412698412698,0.7283333333333332,0.6983333333333334,-0.02999999999999999,1.000158878704215,0.9992116397162698,31.765331319378067,0.0,0.0,0.9750949914781801,0.050156739811912224,1.0,1.0,1.0,0.0020194008114758017,0.0010896793253766435,0.9733542319749217,0.0,8.5,1.7954545454545454,0.21122994652406415,0.8,0.775,-0.025000000000000022,1.0000477393257081,0.996729735159317,31.755860458593816,0.0,0.0,0.9735003556836177,0.047021943573667714,1.0,1.0,1.0,0.005259020224723281,0.0011399489043249532,0.9655172413793104,0.0,11.0,1.3636363636363635,0.12396694214876032,0.875,0.83,-0.04500000000000004,0.0,0.0,31.67489274998661,42
Lightning7,tsf,cels,12,12,1.0,33.217449107750625,398.6093892930075,0.25,0.12958333333333333,0.16991583000317848,0.35370950888192265,1.0,0.8333333333333334,1.0,0.9315275958108968,0.8650424485028558,0.8638975966562173,0.0,43.416666666666664,2.4258442049964555,0.0558735709404174,0.72625,0.5870833333333333,-0.1391666666666667,1.2324448790742581,1.9676545288230722,33.21744910775063,0.0,0.006666666666666672,0.1956409447093925,0.14524555903866246,1.0,0.6666666666666666,1.0,0.9333276526165,0.8685611322577854,0.8610240334378266,0.0,44.333333333333336,1.0273972602739727,0.02317437429189412,0.47,0.47500000000000003,0.0050000000000000044,1.0214077736390665,0.9767227904667811,33.18961869436316,0.3333333333333333,0.12333333333333334,0.22815997971528626,0.25078369905956116,1.0,0.6666666666666666,1.0,0.8556848335080554,0.7183317288319702,0.8923719958202717,0.0,34.333333333333336,1.5131086142322097,0.044071124686375036,0.7283333333333332,0.6583333333333333,-0.06999999999999999,1.0885819465923927,0.9958927395571172,33.85895279166289,0.3333333333333333,0.25666666666666665,0.11397520187968575,0.3657262277951933,1.0,1.0,1.0,0.9748311535355519,0.9550847032862955,0.8714733542319749,0.0,41.0,2.6449275362318843,0.06451042771297279,0.8083333333333332,0.7166666666666667,-0.09166666666666672,1.1256360839231387,1.1384330109963936,32.89335250035705,0.3333333333333333,0.13166666666666665,0.14188719370834948,0.6530825496342737,1.0,1.0,1.0,0.9671760478935043,0.9396851137100424,0.8307210031347964,0.0,54.0,4.517943409247757,0.08366561868977328,0.8983333333333334,0.4983333333333333,-0.39999999999999997,1.1669508847776273,1.1046188632579608,32.927872444619425,42
ArrowHead,rocket,ng_blend_dtw,12,12,1.0,3.7137597257630346,44.56511670915641,0.5,0.12506977466318525,0.7010351083162369,0.9996679946879151,1.0,0.8333333333333334,0.9166666666666666,0.5308021405979045,0.16044984284969838,0.9956839309428953,0.0,1.0833333333333333,240.5,222.00000000000003,0.6435590540829977,0.5113471083705169,-0.13221194571248082,0.870204312086062,1.1179624931605683,3.7137597257630355,1.0,0.1653096422340565,0.8259959603166654,1.0,1.0,1.0,1.0,0.5538621836873364,0.10037609640556014,0.9960159362549801,0.0,1.0,251.0,251.0,0.4230700584231952,0.5227089806050075,0.09963892218181215,0.8479463754662414,1.0321780962002132,1.2937844583454232,0.3333333333333333,0.11266446757787761,0.6138284316708048,1.0,1.0,0.6666666666666666,1.0,0.6182307231857299,0.2044503138625157,0.9960159362549801,0.0,1.0,251.0,251.0,0.592748070857878,0.5299022918496734,-0.0628457790082045,0.7468931253928214,0.5946966043474141,5.351443319348618,0.3333333333333333,0.07226451662164989,0.7310589107849165,1.0,1.0,1.0,1.0,0.4116388856623757,0.1342733720186213,0.9960159362549801,0.0,1.0,251.0,251.0,0.6976657303054964,0.46555810936002273,-0.23210762094547369,0.8698451676279823,0.8533724644385065,3.5058406253422922,0.3333333333333333,0.15004047221916636,0.633257130492561,0.99867197875166,1.0,0.6666666666666666,0.6666666666666666,0.5631991247890095,0.24051889783407712,0.9946879150066401,0.0,1.3333333333333333,209.0,156.75,0.8607523567454178,0.5272190516673702,-0.3335333050780476,0.830590084144957,0.7564059474207057,4.703970500015809,42
ArrowHead,rocket,comte_dtw,12,12,1.0,0.10911593066703063,1.3093911680043675,1.0,0.5153332313275324,0.5175166055165966,1.0,1.0,1.0,0.9166666666666666,0.7562950182401087,0.4531619542956964,0.9960159362549804,0.0,1.0,251.0,251.0,0.6435590540829977,0.7269290133676728,0.08336995928467505,1.8831018689729877,2.847898704208902,0.10911593066703063,1.0,0.40652278342168313,0.582405067568103,1.0,1.0,1.0,1.0,0.694645632193828,0.3507574136141453,0.9960159362549801,0.0,1.0,251.0,251.0,0.4230700584231952,0.7639221217926341,0.34085206336943874,0.933091574712039,0.8881452398232393,0.10968758367622893,1.0,0.4761606950600477,0.47451847248170315,1.0,1.0,1.0,1.0,0.7799553661657841,0.47746476892205547,0.9960159362549801,0.0,1.0,251.0,251.0,0.592748070857878,0.7075067413991958,0.11475867054131783,0.6246065531410955,0.481003009599921,0.10895251397353907,1.0,0.5353779799543498,0.6372002126827431,1.0,1.0,1.0,1.0,0.6703741084591719,0.3968381879862943,0.9960159362549801,0.0,1.0,251.0,251.0,0.6976657303054964,0.7042326460069464,0.0065669157014498864,1.0479059681847942,1.176551077355393,0.10876791668124497,1.0,0.6432714668740425,0.37594266933383774,1.0,1.0,1.0,0.6666666666666666,0.9007715617852001,0.6345299354567887,0.9960159362549801,0.0,1.0,251.0,251.0,0.8607523567454178,0.7320545442719039,-0.12869781247351395,0.9164809442633545,0.7303049516220805,0.10905570833710954,42
ArrowHead,rocket,sets,12,12,1.0,0.2507553299898669,3.0090639598784024,1.0,0.3912573962856167,0.4182340258866824,0.6092297476759628,0.8333333333333334,0.5,0.8333333333333334,0.4137579641050262,0.2292067858087439,0.9946879150066401,0.0,1.3333333333333333,129.79166666666666,97.34375,0.6435590540829977,0.5502516693827196,-0.0933073847002781,4.640689009297008,3.7523602942782963,0.250755329989867,1.0,0.2715842105205322,0.5057510284830508,0.44621513944223107,1.0,0.6666666666666666,1.0,0.8889938671663745,0.5633408093712211,0.9946879150066401,0.0,1.3333333333333333,92.66666666666667,69.50000000000001,0.4230700584231952,0.49111481372638605,0.06804475530319075,1.2250169197378036,1.770512661825362,0.19252156966831535,1.0,0.4274947470908576,0.36783063146001416,0.6361221779548473,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5255146483191194,0.14502826759568266,0.9946879150066401,0.0,1.3333333333333333,134.66666666666666,101.0,0.592748070857878,0.6178581311053525,0.02511006024747468,1.168050350450761,3.3867536232778974,0.2815255416595998,1.0,0.4316904784601438,0.5078134482445485,0.6374501992031872,1.0,0.6666666666666666,1.0,0.7397808196427192,0.4472129159508209,0.9946879150066401,0.0,1.3333333333333333,130.83333333333334,98.12500000000001,0.6976657303054964,0.5689905062303428,-0.12867522407515378,2.246551211853307,2.557803701616551,0.20986641665998226,1.0,0.43426014907091864,0.2915409953591162,0.7171314741035856,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0474287966421355,0.03871549414467998,0.9946879150066401,0.0,1.3333333333333333,161.0,120.75,0.8607523567454178,0.52304322646878,-0.33770913027663774,2.5961277002398053,1.7557159638300086,0.3191077919715705,42
ArrowHead,rocket,tsevo_authentic,12,12,1.0,6.771649079824175,81.2597889578901,0.9166666666666666,0.24430651452119476,0.5697042702437201,0.042164674634794154,0.8333333333333334,0.75,0.9166666666666666,0.4324538724002132,0.2797822944301394,0.9910358565737054,0.0,2.25,4.097222222222222,1.8209876543209877,0.6435590540829977,0.4713527713818628,-0.1722062827011349,1.8541960171561636,3.300628358790315,6.771649079824177,1.0,0.0384827699926976,0.861346393515562,0.021248339973439574,1.0,0.6666666666666666,1.0,0.11424956161652179,0.05440658661573848,0.9946879150066401,0.0,1.3333333333333333,4.333333333333333,3.25,0.4230700584231952,0.39588210836364857,-0.027187950059546755,1.0010071246192387,1.0405634837991666,6.676410930677473,1.0,0.27173725847510033,0.5117411108562265,0.027888446215139442,0.6666666666666666,0.6666666666666666,1.0,0.5784948950260497,0.449490064942463,0.9920318725099602,0.0,2.0,2.8888888888888893,1.4444444444444446,0.592748070857878,0.47771799850289054,-0.11503007235498737,0.995856694462498,1.4321507500155635,6.6662096249638125,0.6666666666666666,0.20139387414015078,0.5480328293569051,0.09030544488711818,1.0,1.0,1.0,0.6959981946572228,0.46062102925096166,0.9853917662682603,0.0,3.6666666666666665,5.333333333333333,1.4545454545454546,0.6976657303054964,0.4574157457862154,-0.24024998451928106,1.138097267154725,1.6689184109207276,6.999045402665312,1.0,0.4656121554768404,0.3576967472461868,0.029216467463479414,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7603209812305624,0.5439582543689713,0.9920318725099602,0.0,2.0,3.8333333333333335,1.9166666666666667,0.8607523567454178,0.5543952328747017,-0.30635712387071606,1.3950300737168193,1.1115032502038993,6.744930360990111,42
ArrowHead,rocket,glacier_uniform,12,12,1.0,50.154551097162766,601.8546131659532,0.16666666666666666,0.011843084655447903,0.8975646112623755,0.9498671978751659,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.0347904558562635,0.0324278704110178,0.948871181938911,0.0,12.833333333333334,19.306139523244784,1.5043745083047884,0.6381356184228735,0.5915362627664117,-0.04659935565646172,1.0109810048298264,1.0917761933424994,50.154551097162766,0.6666666666666666,0.04737233862178982,0.9030490688006553,0.9482071713147411,1.0,1.0,1.0,0.033553560713052356,0.031205145871667714,0.9482071713147411,0.0,13.0,18.384310134310137,1.4141777026392413,0.4317911614727854,0.40911691351970375,-0.022674247953081633,0.9998579627460045,1.0046961788266366,50.10438604163937,0.0,0.0,0.8942096915694214,0.9442231075697212,0.6666666666666666,0.6666666666666666,1.0,0.03567963113219115,0.03309544817526736,0.9415670650730412,0.0,14.666666666666666,17.039872408293462,1.1618094823836451,0.5690364984471734,0.4973550163657709,-0.07168148208140251,1.0006955719168018,0.9988953476843372,50.28841102767425,0.0,0.0,0.8994046276679653,0.9548472775564409,1.0,1.0,1.0,0.03495297645753038,0.03190264252228396,0.953519256308101,0.0,11.666666666666666,20.678321678321677,1.7724275724275724,0.7021668711896959,0.6374529516323707,-0.06471391955732535,0.9989203959291723,1.0194395830685317,50.15948311130827,0.0,0.0,0.8935950570114595,0.952191235059761,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.03501042175264664,0.03356236637999819,0.952191235059761,0.0,12.0,21.122053872053872,1.7601711560044893,0.8495479425818336,0.8222201695478019,-0.02732777303403174,1.0065876996676042,0.9988809852610898,50.06592420802917,42
ArrowHead,rocket,cels,12,12,1.0,51.24454965274586,614.9345958329503,0.08333333333333333,0.022790811457034595,0.7272342084285562,0.02656042496679947,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.359796244609799,0.2747720373511469,0.9734395750332006,0.0,6.666666666666667,1.0,0.15,0.6381356184228735,0.6026683558743807,-0.03546726254849281,1.0543848342449977,1.3718985563423922,51.24454965274587,0.0,0.005503632654139112,0.8509597616465837,0.0199203187250996,1.0,1.0,1.0,0.26150230902572497,0.19464810205531247,0.9800796812749004,0.0,5.0,1.0,0.2,0.4317911614727854,0.42684354913384515,-0.004947612338940273,1.0125494175339431,1.089714184805165,50.59004843068154,0.3333333333333333,0.07559672769616278,0.6343310624111035,0.027888446215139445,0.6666666666666666,0.6666666666666666,1.0,0.3720082757447776,0.27120499830611206,0.9721115537848606,0.0,7.0,1.0,0.14285714285714285,0.5690364984471734,0.5154057184760533,-0.053630779971120014,1.0194197493681523,1.1902809662487475,50.15871479133299,0.0,0.010062885477845543,0.8089342321080294,0.029216467463479417,1.0,1.0,1.0,0.315477151030667,0.23800311207832367,0.9707835325365206,0.0,7.333333333333333,1.0,0.13636363636363638,0.7021668711896959,0.7001541178245024,-0.0020127533651936127,1.0066259165921456,1.109016199530948,50.18851819432651,0.0,0.0,0.6147117775485081,0.029216467463479417,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5460475523393491,0.453690449408867,0.9707835325365206,0.0,7.333333333333333,1.0,0.13636363636363638,0.8495479425818336,0.7682700380631311,-0.08127790451870258,1.0095165358333056,1.0787018045013363,54.04091719464244,42
CBF,rocket,ng_blend_dtw,12,12,1.0,1.2063427117342747,14.476112540811295,1.0,0.2865184029792827,0.3220211424983796,1.0,1.0,1.0,1.0,0.9390795389402299,0.785791276063908,0.9921875,0.0,1.0,128.0,128.0,0.7204084436558037,0.4616188963774566,-0.2587895472783472,1.040731090142084,1.029762829734069,1.206342711734275,1.0,0.2008570292443328,0.35582605787364496,1.0,1.0,1.0,1.0,0.9472115851765018,0.7954641862757109,0.9921875,0.0,1.0,128.0,128.0,0.6231909012495654,0.4540463238572002,-0.1691445773923652,1.2607787634647423,1.0107414515722273,1.6899109719864402,1.0,0.3138917136467971,0.31781691435773235,1.0,1.0,1.0,1.0,0.9375855425285855,0.7932398144807049,0.9921875,0.0,1.0,128.0,128.0,0.6987620132741025,0.48739155788855704,-0.2113704553855453,0.8292248405135617,0.9328883128749758,0.9424932079855353,1.0,0.2822396876132649,0.3336121884912025,1.0,1.0,1.0,1.0,0.9380819615405676,0.7817521179916535,0.9921875,0.0,1.0,128.0,128.0,0.7459785843407393,0.4488762238567063,-0.297102360484033,0.7016280752242149,1.0039845001561098,0.403182763994361,1.0,0.349085181412731,0.2808294092709386,1.0,1.0,1.0,1.0,0.9334924808986134,0.772920114269951,0.9921875,0.0,1.0,128.0,128.0,0.8137022757588109,0.45616147990735706,-0.35754079585145376,0.8149431068388407,1.0080917705333152,1.7897839029707636,42
CBF,rocket,comte_dtw,12,12,1.0,0.060241128570244974,0.7228935428429397,1.0,0.6115009288050006,0.17379610667129838,1.0,1.0,0.9166666666666666,1.0,0.972989732512698,0.8798829414332492,0.9921875,0.0,1.0,128.0,128.0,0.7204084436558037,0.7869860306429687,0.0665775869871648,1.304448725414671,1.3957022497899672,0.06024112857024496,1.0,0.533796737034757,0.18331893675778613,1.0,1.0,0.6666666666666666,1.0,0.9775147578314461,0.8900386223155295,0.9921875,0.0,1.0,128.0,128.0,0.6231909012495654,0.7869860316476246,0.16379513039805915,1.802521286451151,1.4925255488250022,0.06034690261973689,1.0,0.6124424898303552,0.16070122320320668,1.0,1.0,1.0,1.0,0.9707836436209654,0.8751814436546755,0.9921875,0.0,1.0,128.0,128.0,0.6987620132741025,0.7869860299334893,0.08822401665938702,1.0404270070915098,0.8900447293223199,0.06023987499065697,1.0,0.6203494917479034,0.19191422947563117,1.0,1.0,1.0,1.0,0.9730405878253162,0.8702714746254495,0.9921875,0.0,1.0,128.0,128.0,0.7459785843407393,0.7869860279913449,0.0410074436506056,0.6128030934288619,0.5654407164364676,0.060485361337972186,1.0,0.6794149966069899,0.15925003724856956,1.0,1.0,1.0,1.0,0.9706357885146863,0.8841743048620233,0.9921875,0.0,1.0,128.0,128.0,0.8137022757588109,0.7869860329994177,-0.026716242759393067,0.760040472845107,1.351594633356731,0.05989237533261379,42
